id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	B_cell|B_cell	B_cell|CancerHR-proficient	B_cell|CancerHRD	B_cell|DC	B_cell|EC	B_cell|Fibroblast	B_cell|Mast	B_cell|Myeloid	B_cell|T_cell	CancerHR-proficient|B_cell	CancerHR-proficient|CancerHR-proficient	CancerHR-proficient|CancerHRD	CancerHR-proficient|DC	CancerHR-proficient|EC	CancerHR-proficient|Fibroblast	CancerHR-proficient|Mast	CancerHR-proficient|Myeloid	CancerHR-proficient|T_cell	CancerHRD|B_cell	CancerHRD|CancerHR-proficient	CancerHRD|CancerHRD	CancerHRD|DC	CancerHRD|EC	CancerHRD|Fibroblast	CancerHRD|Mast	CancerHRD|Myeloid	CancerHRD|T_cell	DC|B_cell	DC|CancerHR-proficient	DC|CancerHRD	DC|DC	DC|EC	DC|Fibroblast	DC|Mast	DC|Myeloid	DC|T_cell	EC|B_cell	EC|CancerHR-proficient	EC|CancerHRD	EC|DC	EC|EC	EC|Fibroblast	EC|Mast	EC|Myeloid	EC|T_cell	Fibroblast|B_cell	Fibroblast|CancerHR-proficient	Fibroblast|CancerHRD	Fibroblast|DC	Fibroblast|EC	Fibroblast|Fibroblast	Fibroblast|Mast	Fibroblast|Myeloid	Fibroblast|T_cell	Mast|B_cell	Mast|CancerHR-proficient	Mast|CancerHRD	Mast|DC	Mast|EC	Mast|Fibroblast	Mast|Mast	Mast|Myeloid	Mast|T_cell	Myeloid|B_cell	Myeloid|CancerHR-proficient	Myeloid|CancerHRD	Myeloid|DC	Myeloid|EC	Myeloid|Fibroblast	Myeloid|Mast	Myeloid|Myeloid	Myeloid|T_cell	T_cell|B_cell	T_cell|CancerHR-proficient	T_cell|CancerHRD	T_cell|DC	T_cell|EC	T_cell|Fibroblast	T_cell|Mast	T_cell|Myeloid	T_cell|T_cell
CPI-CS078A03C00	FZD10_LRP5_WNT1	complex:FZD10_LRP5	simple:P04628		WNT1	True	False	False	curated	False	1.667																																																																																	
CPI-SS098223056	SFRP2_WNT5B	simple:Q96HF1	simple:Q9H1J7	SFRP2	WNT5B	True	False	False	curated	False	1.667																																																																																	
CPI-SS004A55455	FRZB_WNT5B	simple:Q92765	simple:Q9H1J7	FRZB	WNT5B	True	False	False	curated	False	1.667																																																																																	
CPI-SS02E513EE6	SFRP1_WNT5B	simple:Q8N474	simple:Q9H1J7	SFRP1	WNT5B	True	False	False	curated	False	1.667																																																																																	
CPI-SS08696CC33	SFRP4_WNT5B	simple:Q6FHJ7	simple:Q9H1J7	SFRP4	WNT5B	True	False	False	curated	False	1.667																																																																																	
CPI-SS0BBB4E185	SFRP5_WNT5B	simple:Q5T4F7	simple:Q9H1J7	SFRP5	WNT5B	True	False	False	curated	False	1.667																																																																																	
CPI-CS0F6EF74BE	FZD9_LRP6_WNT5B	complex:FZD9_LRP6	simple:Q9H1J7		WNT5B	True	False	False	curated	False	1.667																																																																																	
CPI-CS0782E09E8	FZD9_LRP5_WNT5B	complex:FZD9_LRP5	simple:Q9H1J7		WNT5B	True	False	False	curated	False	1.667																																																																																	
CPI-CS0AE8152FD	FZD8_LRP6_WNT5B	complex:FZD8_LRP6	simple:Q9H1J7		WNT5B	True	False	False	curated	False	1.667																																																																																	
CPI-CS0013B4F9C	FZD1_LRP5_WNT1	complex:FZD1_LRP5	simple:P04628		WNT1	True	False	False	curated	False	1.667																																																																																	
CPI-CS056A2EEC7	FZD3_LRP5_WNT6	complex:FZD3_LRP5	simple:Q9Y6F9		WNT6	True	False	False	curated	False	1.667																																																																																	
CPI-CS0035C50D6	FZD3_LRP6_WNT6	complex:FZD3_LRP6	simple:Q9Y6F9		WNT6	True	False	False	curated	False	1.667																																																																																	
CPI-CS02127BCCA	FZD4_LRP5_WNT6	complex:FZD4_LRP5	simple:Q9Y6F9		WNT6	True	False	False	curated	False	1.667																																																																																	
CPI-CC0C6A98CDA	ACVR_1A2A_receptor_Inhibin_ligand_B	complex:ACVR_1A2A_receptor	complex:Inhibin_ligand_B			True	True	False	curated	False	1.667																																																																																	
CPI-CC0BCF8F0E9	ACVR_1C2B_receptor_Inhibin_ligand_A	complex:ACVR_1C2B_receptor	complex:Inhibin_ligand_A			True	True	False	curated	False	1.667																																																																																	
CPI-CC0680A24B2	ACVR_1C2A_receptor_Inhibin_ligand_A	complex:ACVR_1C2A_receptor	complex:Inhibin_ligand_A			True	True	False	curated	False	1.667																																																																																	
CPI-CC0CC548F18	ACVR_1B2B_receptor_Inhibin_ligand_A	complex:ACVR_1B2B_receptor	complex:Inhibin_ligand_A			True	True	False	curated	False	1.667																																																																																	
CPI-CC05E2C9AF8	ACVR_1B2A_receptor_Inhibin_ligand_A	complex:ACVR_1B2A_receptor	complex:Inhibin_ligand_A			True	True	False	curated	False	1.667																																																																																	
CPI-CC003E0125E	ACVR_1A2B_receptor_Inhibin_ligand_A	complex:ACVR_1A2B_receptor	complex:Inhibin_ligand_A			True	True	False	curated	False	1.667																																																																																	
CPI-CC02979D66D	ACVR_1A2A_receptor_Inhibin_ligand_A	complex:ACVR_1A2A_receptor	complex:Inhibin_ligand_A			True	True	False	curated	False	1.667																																																																																	
CPI-CC099977BFA	ACVR_1C2B_receptor_Activin_ligand_ab	complex:ACVR_1C2B_receptor	complex:Activin_ligand_ab			True	True	False	curated	False	1.667																																																																																	
CPI-CC0D97B02B1	ACVR_1C2A_receptor_Activin_ligand_ab	complex:ACVR_1C2A_receptor	complex:Activin_ligand_ab			True	True	False	curated	False	1.667																																																																																	
CPI-CC0C18A9B16	ACVR_1B2B_receptor_Activin_ligand_ab	complex:ACVR_1B2B_receptor	complex:Activin_ligand_ab			True	True	False	curated	False	1.667																																																																																	
CPI-CC041F23977	ACVR_1B2A_receptor_Activin_ligand_ab	complex:ACVR_1B2A_receptor	complex:Activin_ligand_ab			True	True	False	curated	False	1.667																																																																																	
CPI-CC0E18AEFB6	ACVR_1A2B_receptor_Activin_ligand_ab	complex:ACVR_1A2B_receptor	complex:Activin_ligand_ab			True	True	False	curated	False	1.667																																																																																	
CPI-CC0490ADAF8	ACVR_1A2A_receptor_Activin_ligand_ab	complex:ACVR_1A2A_receptor	complex:Activin_ligand_ab			True	True	False	curated	False	1.667																																																																																	
CPI-CS03DF8BD36	BMR1B_AVR2B_BMP8A	complex:BMR1B_AVR2B	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.667																																																																																	
CPI-CS01319F57A	BMR1B_AVR2A_BMP8A	complex:BMR1B_AVR2A	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.667																																																																																	
CPI-CS017A50010	BMR1A_AVR2B_BMP8A	complex:BMR1A_AVR2B	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.667																																																																																	
CPI-CS0C091F24B	BMR1A_ACR2A_BMP8A	complex:BMR1A_ACR2A	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.667																																																																																	
CPI-CS0484364A2	BMPR1B_BMPR2_BMP8A	complex:BMPR1B_BMPR2	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.667																																																																																	
CPI-CS090FFEDFE	BMPR1A_BMPR2_BMP8A	complex:BMPR1A_BMPR2	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.667																																																																																	
CPI-CS03D4B768E	ACVR_1A2B_receptor_BMP8A	complex:ACVR_1A2B_receptor	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.667																																																																																	
CPI-CS0F4A9F786	ACVR_1A2A_receptor_BMP8A	complex:ACVR_1A2A_receptor	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.667																																																																																	
CPI-CC0C3B561BC	ACVR_1A2B_receptor_Inhibin_ligand_B	complex:ACVR_1A2B_receptor	complex:Inhibin_ligand_B			True	True	False	curated	False	1.667																																																																																	
CPI-CC0E6C03753	ACVR_1B2A_receptor_Inhibin_ligand_B	complex:ACVR_1B2A_receptor	complex:Inhibin_ligand_B			True	True	False	curated	False	1.667																																																																																	
CPI-CC031341B06	ACVR_1B2B_receptor_Inhibin_ligand_B	complex:ACVR_1B2B_receptor	complex:Inhibin_ligand_B			True	True	False	curated	False	1.667																																																																																	
CPI-CC0492F9C60	ACVR_1C2A_receptor_Inhibin_ligand_B	complex:ACVR_1C2A_receptor	complex:Inhibin_ligand_B			True	True	False	curated	False	1.667																																																																																	
CPI-CS027F8BD7E	BMR1B_AVR2B_GDF6	complex:BMR1B_AVR2B	simple:Q6KF10		GDF6	True	True	False	curated	False	1.667																																																																																	
CPI-CS0D9226707	BMR1B_AVR2A_GDF6	complex:BMR1B_AVR2A	simple:Q6KF10		GDF6	True	True	False	curated	False	1.667																																																																																	
CPI-CS04C402DFB	BMR1A_ACR2A_GDF6	complex:BMR1A_ACR2A	simple:Q6KF10		GDF6	True	True	False	curated	False	1.667																																																																																	
CPI-CS0C623F17A	BMPR1B_BMPR2_GDF6	complex:BMPR1B_BMPR2	simple:Q6KF10		GDF6	True	True	False	curated	False	1.667																																																																																	
CPI-CS0B9A4CA4D	BMPR1A_BMPR2_GDF6	complex:BMPR1A_BMPR2	simple:Q6KF10		GDF6	True	True	False	curated	False	1.667																																																																																	
CPI-CS0E997FABD	BMR1B_AVR2B_BMP4	complex:BMR1B_AVR2B	simple:P12644		BMP4	True	True	False	curated	False	1.667																																																																																	
CPI-CS02957B1BF	BMR1B_AVR2A_BMP4	complex:BMR1B_AVR2A	simple:P12644		BMP4	True	True	False	curated	False	1.667																																																																																	
CPI-CS0BCDC40FC	BMR1A_AVR2B_BMP4	complex:BMR1A_AVR2B	simple:P12644		BMP4	True	True	False	curated	False	1.667																																																																																	
CPI-CS0107C51C6	BMPR1B_BMPR2_BMP4	complex:BMPR1B_BMPR2	simple:P12644		BMP4	True	True	False	curated	False	1.667																																																																																	
CPI-CS058910188	BMR1B_AVR2B_BMP2	complex:BMR1B_AVR2B	simple:P12643		BMP2	True	True	False	curated	False	1.667																																																																																	
CPI-CS0AEE2FB22	ACVR1_BMPR2_BMP8A	complex:ACVR1_BMPR2	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	1.667																																																																																	
CPI-CS08A043594	BMR1B_AVR2A_BMP2	complex:BMR1B_AVR2A	simple:P12643		BMP2	True	True	False	curated	False	1.667																																																																																	
CPI-CS075442484	BMR1A_ACR2A_BMP2	complex:BMR1A_ACR2A	simple:P12643		BMP2	True	True	False	curated	False	1.667																																																																																	
CPI-CS028ACED72	BMPR1B_BMPR2_BMP2	complex:BMPR1B_BMPR2	simple:P12643		BMP2	True	True	False	curated	False	1.667																																																																																	
CPI-CS0E4E75E3B	BMPR1A_BMPR2_BMP2	complex:BMPR1A_BMPR2	simple:P12643		BMP2	True	True	False	curated	False	1.667																																																																																	
CPI-CS09DFE4623	ACVR_1C2B_receptor_INHA	complex:ACVR_1C2B_receptor	simple:P05111		INHA	True	True	False	curated	False	1.667																																																																																	
CPI-CS096F1E209	ACVR_1C2A_receptor_INHA	complex:ACVR_1C2A_receptor	simple:P05111		INHA	True	True	False	curated	False	1.667																																																																																	
CPI-CS08387C315	ACVR_1B2B_receptor_INHA	complex:ACVR_1B2B_receptor	simple:P05111		INHA	True	True	False	curated	False	1.667																																																																																	
CPI-CS03F19BFCB	ACVR_1B2A_receptor_INHA	complex:ACVR_1B2A_receptor	simple:P05111		INHA	True	True	False	curated	False	1.667																																																																																	
CPI-CS004C594E2	ACVR_1A2B_receptor_INHA	complex:ACVR_1A2B_receptor	simple:P05111		INHA	True	True	False	curated	False	1.667																																																																																	
CPI-CS0E467E60C	ACVR_1A2A_receptor_INHA	complex:ACVR_1A2A_receptor	simple:P05111		INHA	True	True	False	curated	False	1.667																																																																																	
CPI-CC065C6CA6D	ACVR_1C2B_receptor_Inhibin_ligand_B	complex:ACVR_1C2B_receptor	complex:Inhibin_ligand_B			True	True	False	curated	False	1.667																																																																																	
CPI-CS0BE59B43E	BMR1A_AVR2B_BMP2	complex:BMR1A_AVR2B	simple:P12643		BMP2	True	True	False	curated	False	1.667																																																																																	
CPI-CS0C0D60519	BMR1B_AVR2B_BMP6	complex:BMR1B_AVR2B	simple:P22004		BMP6	True	True	False	curated	False	1.667																																																																																	
CPI-CS0921BB754	BMR1B_AVR2A_BMP6	complex:BMR1B_AVR2A	simple:P22004		BMP6	True	True	False	curated	False	1.667																																																																																	
CPI-CS076E1A639	BMR1A_AVR2B_BMP6	complex:BMR1A_AVR2B	simple:P22004		BMP6	True	True	False	curated	False	1.667																																																																																	
