id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B_cell|B_cell	B_cell|CancerHR-proficient	B_cell|CancerHRD	B_cell|DC	B_cell|EC	B_cell|Fibroblast	B_cell|Mast	B_cell|Myeloid	B_cell|T_cell	CancerHR-proficient|B_cell	CancerHR-proficient|CancerHR-proficient	CancerHR-proficient|CancerHRD	CancerHR-proficient|DC	CancerHR-proficient|EC	CancerHR-proficient|Fibroblast	CancerHR-proficient|Mast	CancerHR-proficient|Myeloid	CancerHR-proficient|T_cell	CancerHRD|B_cell	CancerHRD|CancerHR-proficient	CancerHRD|CancerHRD	CancerHRD|DC	CancerHRD|EC	CancerHRD|Fibroblast	CancerHRD|Mast	CancerHRD|Myeloid	CancerHRD|T_cell	DC|B_cell	DC|CancerHR-proficient	DC|CancerHRD	DC|DC	DC|EC	DC|Fibroblast	DC|Mast	DC|Myeloid	DC|T_cell	EC|B_cell	EC|CancerHR-proficient	EC|CancerHRD	EC|DC	EC|EC	EC|Fibroblast	EC|Mast	EC|Myeloid	EC|T_cell	Fibroblast|B_cell	Fibroblast|CancerHR-proficient	Fibroblast|CancerHRD	Fibroblast|DC	Fibroblast|EC	Fibroblast|Fibroblast	Fibroblast|Mast	Fibroblast|Myeloid	Fibroblast|T_cell	Mast|B_cell	Mast|CancerHR-proficient	Mast|CancerHRD	Mast|DC	Mast|EC	Mast|Fibroblast	Mast|Mast	Mast|Myeloid	Mast|T_cell	Myeloid|B_cell	Myeloid|CancerHR-proficient	Myeloid|CancerHRD	Myeloid|DC	Myeloid|EC	Myeloid|Fibroblast	Myeloid|Mast	Myeloid|Myeloid	Myeloid|T_cell	T_cell|B_cell	T_cell|CancerHR-proficient	T_cell|CancerHRD	T_cell|DC	T_cell|EC	T_cell|Fibroblast	T_cell|Mast	T_cell|Myeloid	T_cell|T_cell
CPI-SS079DDF890	TNFSF12_TNFRSF25	simple:O43508	simple:Q93038	TNFSF12	TNFRSF25	True	False	True	curated	False	0.02	0.033	0.028	0.03	0.091	0.023	0.011	0.02	0.193	0.031	0.044	0.039	0.041	0.102	0.034	0.022	0.031	0.204	0.019	0.032	0.027	0.03	0.09	0.022	0.01	0.019	0.192	0.062	0.075	0.07	0.072	0.133	0.065	0.053	0.062	0.235	0.05	0.063	0.058	0.06	0.121	0.053	0.041	0.05	0.223	0.074	0.086	0.082	0.084	0.144	0.076	0.064	0.074	0.246	0.052	0.064	0.059	0.062	0.122	0.054	0.042	0.051	0.224	0.131	0.144	0.139	0.141	0.201	0.134	0.121	0.131	0.303	0.039	0.051	0.047	0.049	0.109	0.041	0.029	0.038	0.211
CPI-SS0B0CF0EDF	TNFSF15_TNFRSF25	simple:O95150	simple:Q93038	TNFSF15	TNFRSF25	True	False	True	curated	False	0.011	0.023	0.019	0.021	0.081	0.013	0.001	0.011	0.183	0.015	0.027	0.023	0.025	0.085	0.017	0.005	0.015	0.187	0.015	0.028	0.023	0.025	0.086	0.018	0.006	0.015	0.188	0.019	0.032	0.027	0.03	0.09	0.022	0.01	0.019	0.192	0.011	0.024	0.019	0.021	0.082	0.014	0.002	0.011	0.184	0.017	0.029	0.025	0.027	0.087	0.019	0.007	0.016	0.189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.051	0.047	0.049	0.109	0.041	0.029	0.038	0.211	0.011	0.023	0.018	0.021	0.081	0.013	0.001	0.01	0.183
CPI-SS02EF3E1BA	TNFSF12_TNFRSF12A	simple:O43508	simple:Q9NP84	TNFSF12	TNFRSF12A	True	False	True	curated	False	0.013	0.075	0.118	0.044	0.038	0.263	0.129	0.071	0.03	0.025	0.086	0.129	0.055	0.049	0.274	0.14	0.082	0.041	0.013	0.075	0.117	0.043	0.038	0.263	0.129	0.07	0.03	0.056	0.117	0.16	0.086	0.08	0.305	0.171	0.113	0.072	0.044	0.105	0.148	0.074	0.068	0.293	0.159	0.101	0.06	0.067	0.129	0.171	0.098	0.092	0.317	0.183	0.125	0.084	0.045	0.107	0.149	0.076	0.07	0.295	0.161	0.102	0.062	0.124	0.186	0.228	0.155	0.149	0.374	0.24	0.182	0.141	0.032	0.094	0.136	0.063	0.057	0.282	0.148	0.09	0.049
CPI-SS08A819670	CD70_GPRC5B	simple:P32970	simple:Q9NZH0	CD70	GPRC5B	True	False	True	InnateDB-All	False	0.062	0.077	0.108	0.063	0.255	0.093	0.063	0.068	0.062	0.003	0.018	0.049	0.005	0.196	0.034	0.004	0.009	0.003	0.003	0.019	0.049	0.005	0.196	0.034	0.005	0.01	0.004	0.009	0.024	0.055	0.011	0.202	0.04	0.011	0.016	0.01	0.001	0.016	0.047	0.003	0.194	0.032	0.003	0.008	0.002	0.005	0.02	0.051	0.007	0.198	0.036	0.006	0.011	0.005	0.002	0.017	0.048	0.004	0.195	0.033	0.003	0.009	0.003	0.008	0.023	0.054	0.009	0.2	0.039	0.009	0.014	0.008	0.046	0.061	0.092	0.048	0.239	0.077	0.047	0.052	0.046
CPI-SS084816B12	HCRT_HCRTR1	simple:O43612	simple:O43613	HCRT	HCRTR1	True	False	True	curated	False	0.001	0.001	0.0	0.0	0.001	0.001	0.0	0.002	0.0	0.001	0.001	0.0	0.0	0.001	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.001	0.0	0.002	0.0	0.002	0.002	0.0	0.0	0.002	0.002	0.0	0.003	0.0	0.001	0.001	0.0	0.0	0.002	0.001	0.0	0.002	0.0
CPI-SS02461AE98	HCRT_HCRTR2	simple:O43612	simple:O43614	HCRT	HCRTR2	True	False	True	curated	False	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.001
CPI-SS0B9B3870A	VEGFA_FLT1	simple:P15692	simple:P17948	VEGFA	FLT1	True	False	True	curated	False	0.012	0.012	0.015	0.036	0.477	0.012	0.01	0.044	0.014	0.07	0.07	0.073	0.093	0.535	0.07	0.068	0.102	0.071	0.099	0.099	0.102	0.123	0.564	0.099	0.097	0.131	0.101	0.036	0.036	0.039	0.06	0.502	0.037	0.035	0.069	0.038	0.008	0.008	0.011	0.032	0.473	0.009	0.007	0.041	0.01	0.07	0.071	0.074	0.094	0.536	0.071	0.069	0.103	0.072	0.04	0.04	0.043	0.064	0.505	0.041	0.039	0.073	0.042	0.12	0.12	0.123	0.143	0.585	0.12	0.118	0.152	0.121	0.007	0.008	0.011	0.031	0.473	0.008	0.006	0.04	0.009
CPI-SS02371A6D6	VEGFA_EPHB2	simple:P15692	simple:P29323	VEGFA	EPHB2	True	False	True	I2D	False	0.009	0.011	0.017	0.008	0.009	0.026	0.0	0.097	0.008	0.066	0.068	0.075	0.066	0.067	0.083	0.0	0.155	0.066	0.095	0.097	0.104	0.095	0.096	0.113	0.0	0.184	0.095	0.033	0.035	0.041	0.033	0.034	0.05	0.0	0.121	0.033	0.005	0.007	0.013	0.005	0.006	0.022	0.0	0.093	0.004	0.067	0.069	0.076	0.067	0.068	0.084	0.0	0.156	0.067	0.037	0.039	0.045	0.037	0.038	0.054	0.0	0.125	0.037	0.116	0.118	0.125	0.116	0.117	0.133	0.0	0.205	0.116	0.004	0.006	0.013	0.004	0.005	0.021	0.0	0.093	0.004
CPI-SS0C694CB44	VEGFA_GRIN2B	simple:P15692	simple:Q13224	VEGFA	GRIN2B	True	False	True	I2D	False	0.0	0.008	0.008	0.0	0.008	0.008	0.0	0.0	0.0	0.0	0.066	0.066	0.0	0.066	0.066	0.0	0.0	0.0	0.0	0.095	0.095	0.0	0.095	0.095	0.0	0.0	0.0	0.0	0.033	0.033	0.0	0.033	0.032	0.0	0.0	0.0	0.0	0.005	0.004	0.0	0.004	0.004	0.0	0.0	0.0	0.0	0.067	0.067	0.0	0.067	0.067	0.0	0.0	0.0	0.0	0.037	0.036	0.0	0.037	0.036	0.0	0.0	0.0	0.0	0.116	0.116	0.0	0.116	0.116	0.0	0.0	0.0	0.0	0.004	0.004	0.0	0.004	0.004	0.0	0.0	0.0
CPI-SC0FDB4B6D9	GDF9_TGFR_BMPR2	simple:O60383	complex:TGFR_BMPR2	GDF9		True	False	True	curated	False	0.019	0.018	0.02	0.065	0.035	0.106	0.026	0.097	0.031	0.019	0.019	0.02	0.065	0.036	0.106	0.026	0.097	0.031	0.019	0.018	0.02	0.065	0.035	0.106	0.026	0.097	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.018	0.02	0.065	0.035	0.106	0.026	0.097	0.031	0.019	0.018	0.02	0.065	0.035	0.106	0.026	0.097	0.031	0.02	0.02	0.022	0.067	0.037	0.107	0.027	0.098	0.033	0.02	0.02	0.022	0.067	0.037	0.108	0.028	0.099	0.033	0.018	0.018	0.02	0.065	0.035	0.106	0.026	0.097	0.031
CPI-SS06301158F	DSCAM_NTN1	simple:O60469	simple:O95631	DSCAM	NTN1	True	False	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.006	0.009	0.003	0.004	0.007	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.006	0.009	0.003	0.003	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0EB74F3FF	UNC5C_NTN1	simple:O95185	simple:O95631	UNC5C	NTN1	True	True	False	curated	False	0.001	0.006	0.009	0.003	0.004	0.007	0.0	0.0	0.001	0.015	0.02	0.023	0.017	0.017	0.021	0.0	0.0	0.015	0.002	0.007	0.011	0.004	0.005	0.009	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.01	0.013	0.006	0.007	0.011	0.0	0.0	0.004	0.031	0.036	0.04	0.033	0.034	0.037	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.007	0.01	0.003	0.004	0.008	0.0	0.0	0.001	0.001	0.006	0.009	0.003	0.004	0.007	0.0	0.0	0.001
CPI-SS02B567BC7	PLXNC1_SEMA7A	simple:O60486	simple:O75326	PLXNC1	SEMA7A	False	True	False	curated	False	0.1	0.039	0.044	0.087	0.06	0.047	0.093	0.046	0.058	0.072	0.011	0.016	0.059	0.032	0.019	0.065	0.018	0.03	0.07	0.01	0.014	0.057	0.03	0.018	0.064	0.017	0.029	0.197	0.136	0.141	0.184	0.157	0.144	0.191	0.143	0.156	0.07	0.009	0.014	0.057	0.03	0.017	0.064	0.016	0.028	0.191	0.13	0.135	0.178	0.151	0.139	0.185	0.138	0.15	0.132	0.071	0.076	0.119	0.092	0.079	0.125	0.078	0.09	0.246	0.185	0.19	0.232	0.205	0.193	0.239	0.192	0.204	0.082	0.022	0.026	0.069	0.042	0.03	0.076	0.029	0.041
CPI-SS080419763	RAMP3_ADM	simple:O60896	simple:P35318	RAMP3	ADM	True	True	False	curated	False	0.008	0.031	0.05	0.021	0.071	0.065	0.0	0.167	0.005	0.011	0.034	0.052	0.023	0.073	0.067	0.0	0.169	0.007	0.012	0.035	0.054	0.025	0.074	0.068	0.0	0.17	0.008	0.007	0.03	0.049	0.02	0.07	0.064	0.0	0.166	0.004	0.644	0.667	0.686	0.657	0.707	0.7	0.0	0.802	0.64	0.017	0.04	0.059	0.03	0.079	0.073	0.0	0.175	0.013	0.008	0.031	0.049	0.021	0.07	0.064	0.0	0.166	0.004	0.008	0.031	0.05	0.021	0.071	0.064	0.0	0.166	0.004	0.008	0.031	0.05	0.021	0.071	0.065	0.0	0.167	0.004
CPI-SS027028983	SLIT1_ROBO1	simple:O75093	simple:Q9Y6N7	SLIT1	ROBO1	True	False	True	curated	False	0.004	0.031	0.008	0.013	0.072	0.116	0.0	0.008	0.002	0.004	0.03	0.007	0.012	0.071	0.115	0.0	0.007	0.001	0.004	0.031	0.007	0.012	0.072	0.115	0.0	0.007	0.002	0.011	0.037	0.014	0.019	0.079	0.122	0.0	0.014	0.008	0.004	0.03	0.007	0.012	0.072	0.115	0.0	0.007	0.001	0.004	0.03	0.007	0.012	0.071	0.115	0.0	0.007	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.031	0.007	0.012	0.072	0.115	0.0	0.008	0.002	0.003	0.03	0.006	0.011	0.071	0.114	0.0	0.007	0.001
CPI-SS0A932EB77	SLIT2_ROBO1	simple:O94813	simple:Q9Y6N7	SLIT2	ROBO1	True	False	True	curated	False	0.003	0.03	0.006	0.011	0.071	0.114	0.0	0.007	0.001	0.006	0.033	0.009	0.014	0.074	0.117	0.0	0.01	0.004	0.005	0.032	0.008	0.013	0.073	0.116	0.0	0.009	0.003	0.004	0.03	0.007	0.012	0.071	0.115	0.0	0.007	0.001	0.006	0.032	0.009	0.014	0.073	0.117	0.0	0.009	0.003	0.123	0.15	0.126	0.131	0.191	0.234	0.0	0.127	0.121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.03	0.007	0.012	0.071	0.115	0.0	0.007	0.001	0.004	0.03	0.007	0.012	0.071	0.115	0.0	0.007	0.001
CPI-SS0D0235DCE	SLIT2_ROBO2	simple:O94813	simple:Q9HCK4	SLIT2	ROBO2	True	False	True	curated	False	0.0	0.021	0.002	0.0	0.001	0.004	0.0	0.0	0.0	0.0	0.024	0.005	0.0	0.004	0.007	0.0	0.003	0.003	0.0	0.023	0.004	0.0	0.003	0.006	0.0	0.002	0.002	0.0	0.022	0.002	0.0	0.002	0.004	0.0	0.001	0.001	0.0	0.024	0.004	0.0	0.004	0.006	0.0	0.003	0.003	0.0	0.141	0.122	0.0	0.121	0.124	0.0	0.12	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.002	0.0	0.002	0.004	0.0	0.001	0.001	0.0	0.022	0.002	0.0	0.002	0.004	0.0	0.001	0.001
CPI-SS020478ED6	ATP6AP2_REN	simple:O75787	simple:P00797	ATP6AP2	REN	True	True	False	curated	False	0.0	0.123	0.123	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.203	0.203	0.0	0.0	0.0	0.204	0.0	0.0	0.0	0.136	0.136	0.0	0.0	0.0	0.138	0.0	0.0	0.0	0.3	0.3	0.0	0.0	0.0	0.302	0.0	0.0	0.0	0.219	0.219	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.296	0.296	0.0	0.0	0.0	0.298	0.0	0.0	0.0	0.176	0.176	0.0	0.0	0.0	0.177	0.0	0.0	0.0	0.478	0.478	0.0	0.0	0.0	0.48	0.0	0.0	0.0	0.181	0.181	0.0	0.0	0.0	0.183	0.0	0.0
CPI-SS05162C56B	NTF3_NTRK3	simple:P20783	simple:Q16288	NTF3	NTRK3	True	False	True	curated	False	0.0	0.009	0.003	0.0	0.001	0.016	0.0	0.003	0.0	0.0	0.018	0.011	0.0	0.01	0.024	0.0	0.012	0.009	0.0	0.014	0.007	0.0	0.005	0.02	0.0	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.004	0.0	0.003	0.017	0.0	0.005	0.002	0.0	0.024	0.018	0.0	0.016	0.031	0.0	0.018	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.003	0.0	0.001	0.015	0.0	0.003	0.0
CPI-SS01D36DDFA	PTPRS_NTRK3	simple:Q13332	simple:Q16288	PTPRS	NTRK3	False	True	True	curated	False	0.0	0.018	0.011	0.0	0.01	0.024	0.0	0.012	0.009	0.0	0.051	0.045	0.0	0.043	0.058	0.0	0.045	0.042	0.0	0.043	0.037	0.0	0.035	0.05	0.0	0.037	0.035	0.0	0.29	0.284	0.0	0.282	0.297	0.0	0.284	0.281	0.0	0.013	0.006	0.0	0.005	0.019	0.0	0.007	0.004	0.0	0.124	0.117	0.0	0.116	0.13	0.0	0.118	0.115	0.0	0.01	0.004	0.0	0.002	0.017	0.0	0.004	0.002	0.0	0.01	0.004	0.0	0.002	0.017	0.0	0.004	0.001	0.0	0.011	0.004	0.0	0.003	0.017	0.0	0.005	0.002
CPI-SS033C67295	UTS2_UTS2R	simple:O95399	simple:Q9UKP6	UTS2	UTS2R	True	False	True	curated	False	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.094	0.0	0.0	0.0	0.0	0.095	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0
CPI-SS0706A559F	UTS2B_UTS2R	simple:Q765I0	simple:Q9UKP6	UTS2B	UTS2R	True	False	True	curated	False	0.015	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
CPI-SS04F1CBF06	NTN1_DCC	simple:O95631	simple:P43146	NTN1	DCC	True	False	True	curated	False	0.004	0.001	0.001	0.0	0.002	0.001	0.0	0.0	0.0	0.009	0.006	0.006	0.0	0.007	0.007	0.0	0.0	0.0	0.012	0.009	0.009	0.0	0.01	0.01	0.0	0.0	0.0	0.005	0.002	0.002	0.0	0.004	0.003	0.0	0.0	0.0	0.006	0.003	0.003	0.0	0.004	0.004	0.0	0.0	0.0	0.01	0.007	0.007	0.0	0.008	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.0
CPI-SS0503D8A55	NTN1_UNC5A	simple:O95631	simple:Q6ZN44	NTN1	UNC5A	True	False	True	curated	False	0.001	0.002	0.001	0.0	0.005	0.001	0.0	0.0	0.0	0.006	0.007	0.007	0.0	0.01	0.006	0.0	0.0	0.0	0.009	0.011	0.01	0.0	0.013	0.009	0.0	0.0	0.0	0.002	0.004	0.003	0.0	0.006	0.003	0.0	0.0	0.0	0.003	0.005	0.004	0.0	0.007	0.003	0.0	0.0	0.0	0.007	0.008	0.008	0.0	0.011	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.004	0.0	0.0	0.0	0.0
CPI-SS00C9DE87A	NTN1_UNC5B	simple:O95631	simple:Q8IZJ1	NTN1	UNC5B	True	False	True	curated	False	0.002	0.012	0.019	0.011	0.111	0.274	0.049	0.055	0.002	0.007	0.017	0.025	0.016	0.116	0.279	0.054	0.06	0.007	0.01	0.021	0.028	0.02	0.119	0.283	0.057	0.064	0.01	0.004	0.014	0.021	0.013	0.112	0.276	0.051	0.057	0.003	0.004	0.015	0.022	0.014	0.113	0.277	0.052	0.058	0.004	0.008	0.018	0.026	0.017	0.117	0.28	0.055	0.061	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.012	0.019	0.011	0.11	0.274	0.049	0.055	0.001
CPI-SS03E273233	ADORA2A_ENTPD1	simple:P29274	simple:P49961	ADORA2A	ENTPD1	False	True	False	curated	False	0.089	0.032	0.036	0.148	0.281	0.151	0.027	0.159	0.094	0.069	0.012	0.016	0.128	0.261	0.131	0.007	0.139	0.074	0.07	0.013	0.017	0.128	0.262	0.132	0.008	0.14	0.075	0.088	0.03	0.035	0.146	0.28	0.15	0.025	0.158	0.093	0.073	0.016	0.021	0.132	0.266	0.135	0.011	0.143	0.079	0.067	0.01	0.015	0.126	0.26	0.13	0.005	0.137	0.073	0.068	0.011	0.016	0.127	0.261	0.13	0.006	0.138	0.074	0.068	0.011	0.016	0.127	0.261	0.13	0.006	0.138	0.074	0.111	0.054	0.058	0.169	0.303	0.173	0.049	0.181	0.116
CPI-SS0FF6CFDCA	ADORA3_ENTPD1	simple:P0DMS8	simple:P49961	ADORA3	ENTPD1	False	True	False	curated	False	0.067	0.01	0.014	0.125	0.259	0.129	0.005	0.137	0.072	0.069	0.012	0.017	0.128	0.262	0.131	0.007	0.139	0.075	0.068	0.011	0.016	0.127	0.261	0.13	0.006	0.138	0.074	0.084	0.027	0.031	0.143	0.276	0.146	0.022	0.154	0.089	0.068	0.011	0.016	0.127	0.261	0.13	0.006	0.138	0.074	0.067	0.01	0.014	0.126	0.259	0.129	0.005	0.137	0.072	0.101	0.044	0.049	0.16	0.294	0.163	0.039	0.171	0.107	0.199	0.142	0.146	0.257	0.391	0.261	0.136	0.269	0.204	0.067	0.01	0.014	0.125	0.259	0.129	0.005	0.137	0.072
CPI-SS079728E8B	ADORA2B_ENTPD1	simple:P29275	simple:P49961	ADORA2B	ENTPD1	False	True	False	curated	False	0.067	0.01	0.014	0.126	0.259	0.129	0.005	0.137	0.072	0.07	0.013	0.017	0.128	0.262	0.132	0.008	0.14	0.075	0.085	0.028	0.032	0.143	0.277	0.147	0.022	0.155	0.09	0.086	0.029	0.034	0.145	0.279	0.148	0.024	0.156	0.092	0.067	0.01	0.014	0.125	0.259	0.129	0.005	0.137	0.072	0.07	0.012	0.017	0.128	0.262	0.132	0.007	0.139	0.075	0.081	0.024	0.028	0.139	0.273	0.143	0.018	0.151	0.086	0.079	0.021	0.026	0.137	0.271	0.141	0.016	0.149	0.084	0.067	0.01	0.014	0.126	0.259	0.129	0.005	0.137	0.072
CPI-SS03E7587E4	ADORA1_ENTPD1	simple:P30542	simple:P49961	ADORA1	ENTPD1	False	True	False	curated	False	0.067	0.01	0.014	0.125	0.259	0.129	0.004	0.137	0.072	0.087	0.03	0.035	0.146	0.28	0.149	0.025	0.157	0.093	0.073	0.015	0.02	0.131	0.265	0.135	0.01	0.143	0.078	0.078	0.021	0.025	0.136	0.27	0.14	0.015	0.148	0.083	0.067	0.01	0.014	0.126	0.259	0.129	0.005	0.137	0.072	0.074	0.017	0.021	0.132	0.266	0.136	0.011	0.144	0.079	0.084	0.027	0.031	0.143	0.276	0.146	0.022	0.154	0.089	0.072	0.014	0.019	0.13	0.264	0.134	0.009	0.142	0.077	0.067	0.01	0.014	0.125	0.259	0.129	0.005	0.137	0.072
CPI-SS00581282E	C5_C5AR1	simple:P01031	simple:P21730	C5	C5AR1	True	False	True	curated	False	0.005	0.01	0.012	0.018	0.004	0.012	0.006	0.33	0.004	0.008	0.013	0.015	0.021	0.007	0.015	0.009	0.333	0.007	0.006	0.011	0.014	0.019	0.006	0.013	0.008	0.332	0.005	0.003	0.009	0.011	0.016	0.003	0.01	0.005	0.329	0.003	0.002	0.007	0.009	0.015	0.001	0.009	0.004	0.327	0.001	0.007	0.012	0.014	0.02	0.006	0.014	0.008	0.332	0.006	0.002	0.007	0.01	0.015	0.002	0.009	0.004	0.327	0.001	0.008	0.014	0.016	0.022	0.008	0.015	0.01	0.334	0.008	0.003	0.009	0.011	0.016	0.003	0.01	0.005	0.329	0.003
CPI-SS036B08188	PLAU_PLAUR	simple:P00749	simple:Q03405	PLAU	PLAUR	True	False	True	curated	False	0.016	0.05	0.052	0.361	0.051	0.225	0.174	0.697	0.018	0.035	0.069	0.071	0.38	0.07	0.244	0.192	0.716	0.036	0.044	0.079	0.08	0.39	0.079	0.254	0.202	0.726	0.046	0.075	0.109	0.111	0.42	0.11	0.284	0.232	0.756	0.076	0.097	0.131	0.133	0.443	0.132	0.306	0.255	0.778	0.099	0.355	0.39	0.392	0.701	0.391	0.565	0.513	1.037	0.357	0.042	0.077	0.079	0.388	0.077	0.252	0.2	0.724	0.044	0.304	0.338	0.34	0.65	0.339	0.513	0.462	0.986	0.306	0.021	0.055	0.057	0.366	0.056	0.23	0.178	0.702	0.023
CPI-SS0E5593D5C	BMP8B_PLAUR	simple:P34820	simple:Q03405	BMP8B	PLAUR	True	False	True	InnateDB-All	False	0.018	0.052	0.054	0.363	0.053	0.227	0.175	0.699	0.02	0.015	0.049	0.051	0.36	0.05	0.224	0.172	0.696	0.017	0.016	0.05	0.052	0.361	0.051	0.225	0.174	0.697	0.018	0.015	0.05	0.052	0.361	0.051	0.225	0.173	0.697	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.054	0.055	0.365	0.054	0.229	0.177	0.701	0.021	0.016	0.05	0.052	0.362	0.051	0.225	0.174	0.698	0.018	0.015	0.049	0.051	0.36	0.05	0.224	0.172	0.696	0.016	0.015	0.049	0.051	0.36	0.05	0.224	0.172	0.696	0.016
CPI-SS05996C8FD	AGT_AGTR1	simple:P01019	simple:P30556	AGT	AGTR1	True	False	True	curated	False	0.0	0.007	0.001	0.0	0.002	0.039	0.0	0.0	0.0	0.009	0.016	0.009	0.0	0.01	0.047	0.0	0.0	0.009	0.052	0.059	0.052	0.0	0.053	0.09	0.0	0.0	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.008	0.001	0.0	0.002	0.039	0.0	0.0	0.001	0.011	0.018	0.011	0.0	0.012	0.049	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.009	0.002	0.0	0.003	0.04	0.0	0.0	0.002	0.0	0.007	0.001	0.0	0.002	0.039	0.0	0.0	0.0
