gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B_cell	Cancer_cellHR-proficient	Cancer_cellHRD	Endothelial_cell	Fibroblast	Mast_cell	Myeloid_cell	T_cell	pDC
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS012AFC842	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS05D7900BF	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0
APOBR	Q0VD83	False	APOBR_HUMAN		CPI-SS00BE17C71	0.005	0.011	0.003	0.005	0.002	0.101	0.198	0.052	0.029
THRB	P10828	False	THB_HUMAN		CPI-CS0245870E9	0.009	0.081	0.032	0.01	0.074	0.005	0.007	0.002	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS01F46C4AB	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0734D2DA8	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0BF15C2D4	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0F103D7A7	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS050876F99	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0102731DE	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS07447802E	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS001BD48FB	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0D2044B87	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0D5AAA463	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0
SFRP5	Q5T4F7	False	SFRP5_HUMAN		CPI-SS0E161B905	0.0	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS02879E156	0.011	0.041	0.027	0.013	0.797	0.024	0.022	0.01	0.003
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS0A21B9682	0.011	0.041	0.027	0.013	0.797	0.024	0.022	0.01	0.003
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS001D0E553	0.011	0.041	0.027	0.013	0.797	0.024	0.022	0.01	0.003
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS042439610	0.011	0.041	0.027	0.013	0.797	0.024	0.022	0.01	0.003
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS02AF6643F	0.011	0.041	0.027	0.013	0.797	0.024	0.022	0.01	0.003
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS062CEFDBE	0.011	0.041	0.027	0.013	0.797	0.024	0.022	0.01	0.003
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS02CFD3215	0.011	0.041	0.027	0.013	0.797	0.024	0.022	0.01	0.003
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS05E7290A6	0.011	0.041	0.027	0.013	0.797	0.024	0.022	0.01	0.003
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS0851A1599	0.011	0.041	0.027	0.013	0.797	0.024	0.022	0.01	0.003
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS0514C14A6	0.011	0.041	0.027	0.013	0.797	0.024	0.022	0.01	0.003
SFRP4	Q6FHJ7	False	SFRP4_HUMAN		CPI-SS050373228	0.011	0.041	0.027	0.013	0.797	0.024	0.022	0.01	0.003
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS00E2C8381	0.008	0.077	0.456	0.044	0.123	0.0	0.012	0.007	0.008
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS0F1E79A03	0.008	0.077	0.456	0.044	0.123	0.0	0.012	0.007	0.008
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS02ADD742C	0.008	0.077	0.456	0.044	0.123	0.0	0.012	0.007	0.008
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS0A93EEAEB	0.008	0.077	0.456	0.044	0.123	0.0	0.012	0.007	0.008
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS0648E8525	0.008	0.077	0.456	0.044	0.123	0.0	0.012	0.007	0.008
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS0429E615A	0.008	0.077	0.456	0.044	0.123	0.0	0.012	0.007	0.008
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS002CC4C02	0.008	0.077	0.456	0.044	0.123	0.0	0.012	0.007	0.008
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS01E6C2BB8	0.008	0.077	0.456	0.044	0.123	0.0	0.012	0.007	0.008
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS0DF9024C0	0.008	0.077	0.456	0.044	0.123	0.0	0.012	0.007	0.008
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS036707F4C	0.008	0.077	0.456	0.044	0.123	0.0	0.012	0.007	0.008
SFRP1	Q8N474	False	SFRP1_HUMAN		CPI-SS0FE9D6F11	0.008	0.077	0.456	0.044	0.123	0.0	0.012	0.007	0.008
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0CCE526F7	0.009	0.019	0.091	0.024	0.55	0.009	0.007	0.003	0.005
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS007954822	0.009	0.019	0.091	0.024	0.55	0.009	0.007	0.003	0.005
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0123EE122	0.009	0.019	0.091	0.024	0.55	0.009	0.007	0.003	0.005
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0EBBBD522	0.009	0.019	0.091	0.024	0.55	0.009	0.007	0.003	0.005
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0AC8C45C5	0.009	0.019	0.091	0.024	0.55	0.009	0.007	0.003	0.005
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS01072357C	0.009	0.019	0.091	0.024	0.55	0.009	0.007	0.003	0.005
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0961DD05D	0.009	0.019	0.091	0.024	0.55	0.009	0.007	0.003	0.005
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS02704D1B8	0.009	0.019	0.091	0.024	0.55	0.009	0.007	0.003	0.005
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0A10C2A8F	0.009	0.019	0.091	0.024	0.55	0.009	0.007	0.003	0.005
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS0EE63435D	0.009	0.019	0.091	0.024	0.55	0.009	0.007	0.003	0.005
FRZB	Q92765	False	SFRP3_HUMAN		CPI-SS03BC3A729	0.009	0.019	0.091	0.024	0.55	0.009	0.007	0.003	0.005
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0F05B138C	0.069	0.166	0.205	0.094	2.497	0.075	0.089	0.052	0.033
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS03F33B34C	0.069	0.166	0.205	0.094	2.497	0.075	0.089	0.052	0.033
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0F41AC8EC	0.069	0.166	0.205	0.094	2.497	0.075	0.089	0.052	0.033
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS00877D499	0.069	0.166	0.205	0.094	2.497	0.075	0.089	0.052	0.033
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0ED630027	0.069	0.166	0.205	0.094	2.497	0.075	0.089	0.052	0.033
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0C283076A	0.069	0.166	0.205	0.094	2.497	0.075	0.089	0.052	0.033
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0D861FC88	0.069	0.166	0.205	0.094	2.497	0.075	0.089	0.052	0.033
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0C95AC883	0.069	0.166	0.205	0.094	2.497	0.075	0.089	0.052	0.033
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0E9BE6A4E	0.069	0.166	0.205	0.094	2.497	0.075	0.089	0.052	0.033
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS0661CE946	0.069	0.166	0.205	0.094	2.497	0.075	0.089	0.052	0.033
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS08F783A87	0.069	0.166	0.205	0.094	2.497	0.075	0.089	0.052	0.033
SFRP2	Q96HF1	False	SFRP2_HUMAN		CPI-SS08643DD8A	0.069	0.166	0.205	0.094	2.497	0.075	0.089	0.052	0.033
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0CD97BA9B	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS03C93A8FE	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0F5CC57E2	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS04662DF1A	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0CCD1017B	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS09BDB5618	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0BE97E181	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS017D5AA63	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0146C75AD	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS068E97BDA	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0D10CE481	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS010F961E8	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS02682D84C	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
WIF1	Q9Y5W5	False	WIF1_HUMAN		CPI-SS0D192A275	0.007	0.016	0.181	0.001	0.004	0.0	0.009	0.005	0.005
SLAMF1	Q13291	False	SLAF1_HUMAN		CPI-SS0097929A7	0.181	0.009	0.01	0.014	0.005	0.007	0.019	0.286	0.05
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0C56C483F	0.014	0.086	0.1	0.05	1.157	0.021	0.059	0.012	0.012
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0331C5A49	0.014	0.086	0.1	0.05	1.157	0.021	0.059	0.012	0.012
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS073F3FAD5	0.005	0.007	0.017	0.022	0.109	0.0	0.004	0.001	0.014
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS0E7CBFD03	0.003	0.022	0.021	0.005	0.239	0.005	0.005	0.001	0.0
AMH	P03971	False	MIS_HUMAN		CPI-CS0724C54D2	0.001	0.019	0.012	0.001	0.003	0.0	0.001	0.001	0.006
AMH	P03971	False	MIS_HUMAN		CPI-CS0F32EB9F1	0.001	0.019	0.012	0.001	0.003	0.0	0.001	0.001	0.006
AMH	P03971	False	MIS_HUMAN		CPI-CS0B5D1E156	0.001	0.019	0.012	0.001	0.003	0.0	0.001	0.001	0.006
MICB	Q29980	False	MICB_HUMAN		CPI-CS088059426	0.063	0.022	0.015	0.022	0.015	0.033	0.051	0.093	0.078
MICA	Q29983	False	MICA_HUMAN		CPI-CS0125C709C	0.033	0.087	0.066	0.12	0.106	0.069	0.066	0.072	0.065
RAET1L	Q5VY80	False	RET1L_HUMAN		CPI-CS06BF2DA72	0.001	0.001	0.007	0.0	0.0	0.0	0.0	0.0	0.0
RAET1G	Q6H3X3	False	RET1G_HUMAN		CPI-CS0EFC3DBAF	0.0	0.001	0.001	0.009	0.003	0.0	0.0	0.0	0.0
RAET1E	Q8TD07	False	N2DL4_HUMAN		CPI-CS0900D8465	0.0	0.002	0.002	0.011	0.0	0.0	0.0	0.0	0.0
ULBP3	Q9BZM4	False	N2DL3_HUMAN		CPI-CS04AC85773	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0
ULBP2	Q9BZM5	False	N2DL2_HUMAN		CPI-CS0CF4B0B76	0.001	0.003	0.016	0.014	0.005	0.0	0.001	0.005	0.0
ULBP1	Q9BZM6	False	N2DL1_HUMAN		CPI-CS036E570BB	0.001	0.0	0.004	0.0	0.001	0.0	0.001	0.0	0.0
RETN	Q9HD89	False	RETN_HUMAN		CPI-SS0EECD7662	0.0	0.0	0.001	0.002	0.0	0.002	0.05	0.0	0.0
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.012	0.08	0.058	0.135	0.061	0.018	0.029	0.033	0.014
SMO	Q99835	False	SMO_HUMAN		CPI-SS0A69F13A3	0.001	0.007	0.02	0.002	0.085	0.002	0.002	0.0	0.002
SMO	Q99835	False	SMO_HUMAN		CPI-SS016B7C7D6	0.001	0.007	0.02	0.002	0.085	0.002	0.002	0.0	0.002
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS075189979	0.002	0.006	0.006	0.014	0.022	0.002	0.002	0.014	0.0
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS039799099	0.002	0.006	0.006	0.014	0.022	0.002	0.002	0.014	0.0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	0.087	0.273	0.13	0.021	0.468	0.15	0.226	0.104	0.568
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	0.087	0.273	0.13	0.021	0.468	0.15	0.226	0.104	0.568
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0E1A8414D	0.087	0.273	0.13	0.021	0.468	0.15	0.226	0.104	0.568
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	0.019	0.008	0.013	0.766	0.016	0.009	0.019	0.004	0.237
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	0.019	0.008	0.013	0.766	0.016	0.009	0.019	0.004	0.237
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0D37C7C70	0.019	0.008	0.013	0.766	0.016	0.009	0.019	0.004	0.237
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	0.004	0.098	0.053	0.046	0.632	0.007	0.009	0.005	0.016
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	0.004	0.098	0.053	0.046	0.632	0.007	0.009	0.005	0.016
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS007AA9FDE	0.004	0.098	0.053	0.046	0.632	0.007	0.009	0.005	0.016
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0F21DBF93	0.004	0.098	0.053	0.046	0.632	0.007	0.009	0.005	0.016
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	0.004	0.098	0.053	0.046	0.632	0.007	0.009	0.005	0.016
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	0.004	0.098	0.053	0.046	0.632	0.007	0.009	0.005	0.016
PTN	P21246	False	PTN_HUMAN		CPI-SS0BFB29A42	0.006	0.074	0.09	0.017	0.365	0.008	0.006	0.004	0.003
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS08FAC0A55	0.145	0.039	0.032	0.026	0.016	0.319	0.178	0.352	0.249
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0CCCF7C69	0.145	0.039	0.032	0.026	0.016	0.319	0.178	0.352	0.249
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS059EC4FAE	0.145	0.039	0.032	0.026	0.016	0.319	0.178	0.352	0.249
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS06AA638A8	0.145	0.039	0.032	0.026	0.016	0.319	0.178	0.352	0.249
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS0C0A61F92	0.002	0.013	0.01	0.005	0.007	0.001	0.001	0.002	0.0
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0EBA5A4D8	0.003	0.007	0.018	0.798	0.005	0.002	0.002	0.002	0.002
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0C03F7CDC	0.003	0.007	0.018	0.798	0.005	0.002	0.002	0.002	0.002
LTBR	P36941	False	TNR3_HUMAN		CPI-SS03156A825	0.013	0.286	0.313	0.361	0.448	0.077	0.343	0.01	0.164
LTBR	P36941	False	TNR3_HUMAN		CPI-SS0859C173B	0.013	0.286	0.313	0.361	0.448	0.077	0.343	0.01	0.164
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0110361CB	0.458	0.235	0.121	0.393	0.206	0.5	0.498	0.559	0.379
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0C28FEC7D	0.458	0.235	0.121	0.393	0.206	0.5	0.498	0.559	0.379
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS019C98396	0.458	0.235	0.121	0.393	0.206	0.5	0.498	0.559	0.379
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0879B8E95	0.458	0.235	0.121	0.393	0.206	0.5	0.498	0.559	0.379
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS02ACCF1F7	0.458	0.235	0.121	0.393	0.206	0.5	0.498	0.559	0.379
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS08330207B	0.458	0.235	0.121	0.393	0.206	0.5	0.498	0.559	0.379
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0B89DD8C1	0.253	0.003	0.002	0.001	0.001	0.002	0.0	0.001	0.19
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0C412B7DE	0.253	0.003	0.002	0.001	0.001	0.002	0.0	0.001	0.19
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS095E52E66	0.019	0.006	0.005	0.187	0.03	0.033	0.062	0.018	0.007
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS059EEFDC6	0.019	0.006	0.005	0.187	0.03	0.033	0.062	0.018	0.007
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS073811AB3	0.004	0.006	0.002	0.0	0.023	0.005	0.002	0.008	0.0
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS06CE0CF64	0.0	0.0	0.0	0.006	0.005	0.0	0.0	0.0	0.0
SSTR2	P30874	False	SSR2_HUMAN		CPI-SS0C272BD3D	0.005	0.035	0.008	0.006	0.068	0.005	0.013	0.006	0.003
SSTR3	P32745	False	SSR3_HUMAN		CPI-SS0AB20B9AD	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.008	0.0
SSTR5	P35346	False	SSR5_HUMAN		CPI-SS0A7FB677C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OPRD1	P41143	False	OPRD_HUMAN		CPI-SS073232B30	0.0	0.015	0.002	0.0	0.0	0.0	0.001	0.0	0.0
OPRD1	P41143	False	OPRD_HUMAN		CPI-SS0BD6EE954	0.0	0.015	0.002	0.0	0.0	0.0	0.001	0.0	0.0
OPRK1	P41145	False	OPRK_HUMAN		CPI-SS08A803A29	0.0	0.001	0.024	0.0	0.0	0.0	0.0	0.0	0.0
OPRK1	P41145	False	OPRK_HUMAN		CPI-SS0D1EF9598	0.0	0.001	0.024	0.0	0.0	0.0	0.0	0.0	0.0
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS00BD8FF72	0.005	0.019	0.038	0.01	0.039	0.033	0.007	0.005	0.005
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS019ABECEC	0.005	0.019	0.038	0.01	0.039	0.033	0.007	0.005	0.005
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS033A27302	0.0	0.0	0.002	0.01	0.0	0.0	0.0	0.0	0.0
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS0E9F84F1F	0.0	0.0	0.002	0.01	0.0	0.0	0.0	0.0	0.0
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS0E9F23560	0.0	0.007	0.014	0.018	0.027	0.001	0.0	0.001	0.0
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS09C4988F8	0.0	0.007	0.014	0.018	0.027	0.001	0.0	0.001	0.0
AXL	P30530	False	UFO_HUMAN		CPI-SS0C85BC9AF	0.003	0.008	0.012	0.01	0.353	0.005	0.262	0.003	0.023
RARRES2	Q99969	False	RARR2_HUMAN		CPI-SS095463C07	0.03	0.112	0.135	0.065	1.813	0.023	0.044	0.023	0.059
RARRES2	Q99969	False	RARR2_HUMAN		CPI-SS04CD88411	0.03	0.112	0.135	0.065	1.813	0.023	0.044	0.023	0.059
RARRES2	Q99969	False	RARR2_HUMAN		CPI-SS07D56EB05	0.03	0.112	0.135	0.065	1.813	0.023	0.044	0.023	0.059
FAM19A1	Q7Z5A9	False	TAFA1_HUMAN		CPI-SS00F776249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
FGF5	P12034	False	FGF5_HUMAN		CPI-SS0E0BCE16F	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0
MARCO	Q9UEW3	False	MARCO_HUMAN		CPI-SS0DF5E47DB	0.001	0.005	0.031	0.002	0.001	0.0	0.198	0.001	0.003
CXCL16	Q9H2A7	False	CXL16_HUMAN		CPI-SS00F282936	0.032	0.139	0.202	0.058	0.09	0.47	0.741	0.013	0.045
TLR8	Q9NR97	False	TLR8_HUMAN		CPI-SS016FD0C8A	0.0	0.001	0.001	0.0	0.0	0.0	0.062	0.0	0.0
FAM19A5	Q7Z5A7	False	TAFA5_HUMAN		CPI-SS0BBA3F8DC	0.002	0.007	0.027	0.016	0.023	0.0	0.001	0.0	0.0
FAM19A5	Q7Z5A7	False	TAFA5_HUMAN		CPI-SS078D3318D	0.002	0.007	0.027	0.016	0.023	0.0	0.001	0.0	0.0
FAM19A5	Q7Z5A7	False	TAFA5_HUMAN		CPI-SS041C01EC0	0.002	0.007	0.027	0.016	0.023	0.0	0.001	0.0	0.0
CAMP	P49913	False	CAMP_HUMAN		CPI-SS0C321CE6D	0.003	0.076	0.025	0.0	0.001	0.005	0.009	0.0	0.009
SELL	P14151	False	LYAM1_HUMAN		CPI-SS08920B6FF	0.766	0.022	0.035	0.057	0.016	0.015	0.145	0.576	1.467
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	1.009	0.082	0.127	0.192	0.035	0.024	0.456	1.211	1.291
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0669CC233	1.009	0.082	0.127	0.192	0.035	0.024	0.456	1.211	1.291
GHRHR	Q02643	False	GHRHR_HUMAN		CPI-SS074050495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	0.015	0.606	0.147	0.022	0.017	0.034	0.016	0.021	0.003
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0E063192D	0.005	0.325	0.014	0.011	0.009	0.018	0.007	0.004	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0FC42EC80	0.005	0.325	0.014	0.011	0.009	0.018	0.007	0.004	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	0.005	0.325	0.014	0.011	0.009	0.018	0.007	0.004	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0D5E30C6C	0.005	0.325	0.014	0.011	0.009	0.018	0.007	0.004	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0BD5C2A23	0.005	0.325	0.014	0.011	0.009	0.018	0.007	0.004	0.0
EGFR	P00533	False	EGFR_HUMAN		CPI-SS004C23DCE	0.003	0.045	0.154	0.019	0.186	0.004	0.005	0.004	0.004
LSR	Q86X29	False	LSR_HUMAN		CPI-SS0708FE6FF	0.068	0.287	0.343	0.227	0.036	0.065	0.039	0.107	0.058
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0E075E5AF	0.008	0.024	0.022	0.048	0.005	0.001	0.028	0.013	0.0
MS4A4A	Q96JQ5	False	M4A4A_HUMAN		CPI-SS0978D28AB	0.002	0.003	0.004	0.005	0.002	0.016	0.504	0.002	0.122
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS02572E1EF	0.002	0.044	0.023	0.004	0.054	0.002	0.005	0.003	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS034D3988F	0.002	0.044	0.023	0.004	0.054	0.002	0.005	0.003	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	0.002	0.044	0.023	0.004	0.054	0.002	0.005	0.003	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS01E3453DB	0.002	0.044	0.023	0.004	0.054	0.002	0.005	0.003	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0609FCF76	0.002	0.007	0.01	0.001	0.002	0.0	0.0	0.015	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0E5397537	0.002	0.007	0.01	0.001	0.002	0.0	0.0	0.015	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS019104E2E	0.002	0.007	0.01	0.001	0.002	0.0	0.0	0.015	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0EB5364D4	0.002	0.007	0.01	0.001	0.002	0.0	0.0	0.015	0.0
TNFRSF11A	Q9Y6Q6	False	TNR11_HUMAN		CPI-SS0ED2573CA	0.0	0.005	0.013	0.014	0.001	0.012	0.058	0.006	0.013
BAG6	P46379	False	BAG6_HUMAN		CPI-SS027AFFC0E	0.221	0.322	0.304	0.344	0.286	0.193	0.275	0.241	0.366
NCR3LG1	Q68D85	False	NR3L1_HUMAN		CPI-SS0F94547B2	0.0	0.006	0.003	0.003	0.005	0.0	0.005	0.003	0.0
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	0.737	1.064	1.271	1.084	0.968	0.711	0.905	0.961	1.159
CD22	P20273	False	CD22_HUMAN		CPI-SS0CBC7840D	0.371	0.015	0.008	0.007	0.002	0.228	0.026	0.001	0.016
MRC1	P22897	False	MRC1_HUMAN		CPI-SS0822AEF5F	0.001	0.003	0.004	0.014	0.003	0.0	0.246	0.005	0.004
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	0.01	0.095	0.06	0.909	0.201	0.063	0.353	0.034	0.021
